min_x,min_y,min_z,25%_x,25%_y,25%_z,50%_x,50%_y,50%_z,75%_x,75%_y,75%_z,max_x,max_y,max_z,mean_x,mean_y,mean_z,machine,process_name,label
-2564.0,-181.0,21.0,210.0,2803.0,10.694417317708334,-1989.0,-111.0,23.0,160.0,1973.0,22.613025483630953,-2514.0,-1179.0,-1020.0,-868.0,419.0,-1021.438220796131,M03,OP02,good
-2461.0,-50.0,17.0,76.0,2512.0,10.242320119598766,-2947.0,-76.0,11.0,107.0,3462.0,14.700002411265432,-2032.0,-1106.0,-1024.0,-948.0,39.0,-1023.1032262731482,M03,OP02,good
-7130.0,-99.0,21.0,126.0,6705.0,10.612410579819278,-2344.0,-93.0,19.0,136.0,2106.0,18.2869093561747,-2879.0,-1134.0,-1020.0,-911.0,1374.0,-1018.8748705760543,M03,OP02,good
-8044.0,-76.0,21.0,101.0,6488.0,11.432094029017858,-3195.0,-89.0,15.0,122.0,2752.0,16.463053385416668,-3086.0,-1126.0,-1022.0,-923.0,845.0,-1020.2225399925595,M03,OP02,good
-2375.0,-66.0,17.0,93.0,2440.0,9.760944645579269,-3876.0,-64.0,15.0,101.0,4296.0,16.65115282012195,-2162.0,-1112.0,-1024.0,-938.0,124.0,-1022.4392506669208,M03,OP02,good
-3199.0,-132.0,21.0,185.0,2670.0,9.931583180147058,-3070.0,-89.0,17.0,130.0,3400.0,18.471932444852943,-2393.0,-1161.0,-1020.0,-892.0,329.0,-1021.1373276654411,M03,OP02,good
-2318.0,-62.0,15.0,81.0,2568.0,10.333043981481481,-2352.0,-70.0,19.0,111.0,2201.0,18.320915316358025,-1989.0,-1091.0,-1020.0,-956.0,-7.0,-1020.8975815007716,M03,OP02,good
-2752.0,-122.0,21.0,163.0,2137.0,10.459794207317072,-2808.0,-76.0,19.0,113.0,2723.0,18.37129620807927,-2074.0,-1122.0,-1022.0,-927.0,150.0,-1020.462128429878,M03,OP02,good
-5760.0,-68.0,21.0,99.0,5057.0,12.048084077380953,-2395.0,-83.0,17.0,122.0,2172.0,16.983224051339285,-3091.0,-1124.0,-1020.0,-925.0,1741.0,-1019.8223470052084,M03,OP02,good
-2486.0,-107.0,21.0,140.0,2723.0,9.697044735863095,-2151.0,-87.0,21.0,132.0,1969.0,19.445870535714285,-2287.0,-1134.0,-1022.0,-913.0,50.0,-1020.9962913876489,M03,OP02,good
-2816.0,-134.0,19.0,171.0,2477.0,9.991309829905063,-2764.0,-78.0,15.0,119.0,2617.0,18.271286590189874,-2205.0,-1134.0,-1022.0,-913.0,48.0,-1020.4138647151899,M03,OP02,good
-6344.0,-74.0,21.0,103.0,5713.0,11.618870011295181,-2383.0,-89.0,17.0,128.0,3076.0,17.19743034638554,-2299.0,-1134.0,-1020.0,-915.0,718.0,-1019.6786756400602,M03,OP02,good
-6712.0,-76.0,19.0,101.0,6630.0,11.255412274096386,-2502.0,-93.0,17.0,128.0,2469.0,16.7502000188253,-3499.0,-1128.0,-1022.0,-919.0,493.0,-1020.0965032003012,M03,OP02,good
-2244.0,-74.0,19.0,103.0,2240.0,10.261029411764707,-4657.0,-70.0,13.0,111.0,3540.0,17.362913602941177,-2168.0,-1116.0,-1024.0,-935.75,273.0,-1022.4163028492648,M03,OP02,good
-2385.0,-105.0,21.0,130.0,2352.0,11.088959099264706,-2391.0,-74.0,19.0,121.0,3267.0,20.43243336397059,-2127.0,-1122.0,-1020.0,-923.0,-13.0,-1019.9047794117647,M03,OP02,good
-2256.0,-101.0,19.0,126.0,2418.0,9.232398623511905,-2203.0,-93.0,13.0,124.0,2137.0,13.498860677083334,-2299.0,-1155.0,-1022.0,-892.0,52.0,-1021.444080171131,M03,OP02,good
-2947.0,-121.0,21.0,162.0,2482.0,9.798984857253087,-2199.0,-87.0,17.0,128.0,2170.0,18.334044656635804,-2182.0,-1149.0,-1022.0,-901.0,39.0,-1021.216049382716,M03,OP02,good
-6324.0,-70.0,21.0,101.0,4460.0,12.065794427710843,-2744.0,-87.0,19.0,128.0,2769.0,17.825371799698797,-2750.0,-1132.0,-1020.0,-917.0,568.0,-1019.6967832266566,M03,OP02,good
-2781.0,-74.0,17.0,99.0,2387.0,10.131776391006097,-4337.0,-66.0,15.0,109.0,4858.0,18.601407679115855,-2203.0,-1126.0,-1024.0,-925.0,464.0,-1022.339903296494,M03,OP02,good
-5104.0,-74.0,21.0,99.0,4321.0,11.439311935240964,-2039.0,-87.0,19.0,126.0,2272.0,17.225209431475903,-3394.0,-1132.0,-1020.0,-919.0,171.0,-1019.7813676581326,M03,OP02,good
-2012.0,-44.0,5.0,44.0,2057.0,1.290584120639535,-1149.0,-76.0,5.0,80.0,1028.0,3.009765625,-2514.0,-1110.0,-1034.0,-956.0,111.0,-1032.1228765443313,M03,OP02,good
-4581.0,-78.0,21.0,103.0,3736.0,11.552451995481928,-2030.0,-91.0,15.0,124.0,2445.0,16.38382435993976,-3755.0,-1122.0,-1022.0,-925.0,355.0,-1020.0998564570783,M03,OP02,good
-3341.0,-70.0,17.0,93.0,2209.0,9.47599473110465,-2951.0,-72.0,11.0,103.0,2970.0,13.589264625726743,-2178.0,-1110.0,-1024.0,-938.0,-81.0,-1022.1453601925872,M03,OP02,good
-3097.0,-117.0,21.0,160.0,2283.0,10.10352711397059,-3006.0,-83.0,17.0,126.0,2658.0,18.427056525735296,-2217.0,-1153.0,-1020.0,-897.0,177.0,-1021.3998276654412,M03,OP02,good
-1934.0,-46.0,5.0,46.0,1957.0,1.2322969658430232,-1198.0,-76.0,5.0,80.0,991.0,3.130848019622093,-2461.0,-1112.0,-1032.0,-954.0,78.0,-1032.140386537064,M03,OP02,good
-2664.0,-126.0,21.0,165.0,2344.0,10.232838700457316,-1844.0,-72.0,19.0,111.0,2080.0,18.11085175304878,-2350.0,-1124.0,-1022.0,-925.0,179.0,-1020.6479254001524,M03,OP02,good
-2231.0,-62.0,17.0,85.0,2488.0,9.593523723323171,-2336.0,-74.0,11.0,107.0,3119.0,13.877810594512194,-2213.0,-1122.0,-1026.0,-931.0,130.0,-1022.946884527439,M03,OP02,good
-2293.0,-89.0,21.0,126.0,2196.0,11.5466796875,-2030.0,-66.0,23.0,117.0,2334.0,22.343003216911764,-2197.0,-1116.0,-1022.0,-935.0,-11.0,-1020.45546875,M03,OP02,good
-2256.0,-105.0,17.0,132.0,2317.0,9.002700617283951,-1866.0,-93.0,13.0,124.0,2059.0,13.661012249228396,-2114.0,-1151.0,-1024.0,-895.0,40.0,-1021.2926793981482,M03,OP02,good
-2440.0,-101.0,21.0,134.0,2172.0,10.429986213235294,-3554.0,-72.0,17.0,107.0,3439.0,16.559604779411764,-2110.0,-1122.0,-1022.0,-927.0,40.0,-1020.2357077205883,M03,OP02,good
-4796.0,-68.0,21.0,99.0,3802.0,12.07667780496988,-2248.0,-81.0,19.0,121.0,2756.0,17.98921074924699,-2713.0,-1128.0,-1020.0,-921.0,42.0,-1019.5954089796687,M03,OP02,good
-2365.0,-68.0,17.0,93.0,2225.0,10.068764291158537,-4839.0,-68.0,17.0,109.0,3250.0,19.527296112804876,-2258.0,-1112.0,-1026.0,-938.0,546.0,-1022.6274890434452,M03,OP02,good
-3211.0,-208.0,21.0,236.0,3140.0,10.53879825367647,-2682.0,-124.0,21.0,171.0,3070.0,22.720978860294117,-2525.0,-1190.0,-1022.0,-854.0,220.0,-1021.3477022058823,M03,OP02,good
-2545.0,-218.0,19.0,245.0,2834.0,10.440691692073171,-2656.0,-99.0,21.0,148.0,2030.0,21.69992139862805,-2399.0,-1190.0,-1022.0,-854.0,140.0,-1020.6592630525914,M03,OP02,good
-2451.0,-52.0,17.0,76.0,2344.0,10.420142764136905,-2887.0,-78.0,11.0,109.0,2771.0,14.477213541666666,-2240.0,-1102.0,-1026.0,-952.0,74.0,-1023.170910063244,M03,OP02,good
-2701.0,-89.0,21.0,124.0,2170.0,11.39594959077381,-2391.0,-70.0,21.0,121.0,2315.0,22.164388020833332,-2022.0,-1122.0,-1022.0,-931.0,13.0,-1020.4820963541666,M03,OP02,good
-2937.0,-66.0,17.0,91.0,2147.0,10.248499428353659,-2894.0,-64.0,13.0,105.0,3480.0,17.89599609375,-2570.0,-1132.0,-1024.0,-925.0,255.0,-1022.4946169969512,M03,OP02,good
-2254.0,-89.0,19.0,119.0,2432.0,11.28495861235119,-2529.0,-72.0,21.0,122.0,2035.0,22.16366722470238,-2016.0,-1116.0,-1022.0,-933.0,-93.0,-1020.5459449404761,M03,OP02,good
-2576.0,-52.0,19.0,83.0,2090.0,11.439301990327381,-2750.0,-60.0,15.0,99.0,3355.0,19.032052176339285,-2000.0,-1116.0,-1024.0,-936.0,224.0,-1022.2216448102679,M03,OP02,good
-2672.0,-206.0,21.0,234.0,2668.0,10.735328584558824,-2430.0,-93.0,21.0,144.0,3138.0,21.607525275735295,-2320.0,-1184.0,-1022.0,-858.0,183.0,-1020.8269301470589,M03,OP02,good
-2769.0,-204.0,21.0,234.0,2482.0,10.91064453125,-1973.0,-97.0,21.0,146.0,2059.0,21.800816127232142,-2299.0,-1188.0,-1022.0,-854.0,81.0,-1020.6305454799107,M03,OP02,good
-3369.0,-179.0,-1.0,230.0,2650.0,4.899708333333334,-3322.0,-464.0,-1.0,501.5,2949.0,13.914375,-2293.0,-1196.0,-1050.0,-856.0,263.0,-1021.8620833333333,M03,OP02,bad
-2951.0,-40.0,15.0,62.0,2197.0,8.409912109375,-2613.0,-113.0,23.0,134.0,2399.0,13.779692778716216,-2024.0,-1089.0,-1020.0,-956.0,128.0,-1022.3813674514358,M03,OP03,good
-1965.0,-31.0,5.0,35.0,2467.0,1.9908040364583333,-890.0,-119.0,1.0,119.0,880.0,2.1943797576121793,-2666.0,-1098.0,-1040.0,-956.0,304.0,-1032.367450420673,M03,OP03,good
-2123.0,-76.0,19.0,97.0,2227.0,9.385453806627517,-3212.0,-175.0,27.0,208.0,2623.0,19.2888396602349,-2057.0,-1091.0,-1020.0,-950.0,132.0,-1022.4260761849832,M03,OP03,good
-1909.0,-31.0,5.0,35.0,1840.0,1.9316844451121795,-1038.0,-117.0,3.0,119.0,946.0,2.6163048377403846,-2619.0,-1098.0,-1038.0,-956.0,212.0,-1032.2594025440706,M03,OP03,good
-2084.0,-46.0,15.0,68.0,2236.0,9.075214974832214,-2641.0,-140.0,13.0,169.0,2252.0,14.831310297818792,-2053.0,-1098.0,-1024.0,-942.0,-81.0,-1022.841770658557,M03,OP03,good
-2057.0,-60.0,15.0,85.0,2309.0,10.805638193294701,-1827.0,-80.0,21.0,126.0,1940.0,22.4117666080298,-1973.0,-1079.0,-1018.0,-960.0,-138.0,-1020.7760373551324,M03,OP03,good
-1932.0,-42.0,15.0,68.0,2065.0,10.818824716862416,-1709.0,-72.0,23.0,117.0,2354.0,22.002765834731544,-1920.0,-1069.0,-1020.0,-970.0,-169.0,-1020.7641044463087,M03,OP03,good
-2276.0,-140.0,21.0,169.0,2420.0,10.461837469362745,-2057.0,-105.0,21.0,150.0,1932.0,22.175749336192812,-2145.0,-1118.0,-1020.0,-923.0,-35.0,-1021.2820095486111,M03,OP03,good
-2182.0,-136.0,19.0,167.0,2305.0,10.652369281045752,-1944.0,-107.0,21.0,154.0,2024.0,22.105564491421568,-2211.0,-1116.0,-1020.0,-925.0,29.0,-1021.1792662377451,M03,OP03,good
-2065.0,-107.0,19.0,134.0,2196.0,10.785232345779221,-2047.0,-126.0,23.0,177.0,1911.0,23.312607802353895,-2209.0,-1132.0,-1020.0,-909.0,109.0,-1021.3119039163961,M03,OP03,good
-2008.0,-89.0,15.0,111.0,2217.0,8.487874895134228,-1727.0,-97.0,11.0,126.0,2076.0,13.591652684563758,-2139.0,-1102.0,-1022.0,-938.0,60.0,-1021.4522270868289,M03,OP03,good
-2149.0,-56.0,19.0,81.0,2324.0,9.278460733251634,-2877.0,-136.0,15.0,175.0,2812.0,17.906901041666668,-2065.0,-1089.0,-1018.0,-954.0,-56.0,-1022.4548355800654,M03,OP03,good
-2008.0,-78.0,15.0,99.0,2213.0,8.992647058823529,-2400.0,-93.0,11.0,122.0,2053.0,13.451248468137255,-2092.0,-1097.0,-1022.0,-944.0,21.0,-1021.3783318014706,M03,OP03,good
-2453.0,-95.0,19.0,126.0,2299.0,9.745132446289062,-2440.0,-76.0,13.0,115.0,3008.0,18.712905883789062,-2014.0,-1093.0,-1018.0,-952.0,-35.0,-1020.3325729370117,M03,OP04,good
-2096.0,-83.0,17.0,109.0,2359.0,9.575272207185039,-3006.0,-83.0,15.0,122.0,2340.0,18.58872877706693,-2125.0,-1116.0,-1024.0,-929.0,245.0,-1020.9331170029527,M03,OP04,good
-2262.0,-128.0,17.0,162.0,2496.0,9.170599168346774,-3172.0,-103.0,17.0,140.0,3759.0,18.816839402721776,-2137.0,-1132.0,-1020.0,-913.0,21.0,-1020.3506253150201,M03,OP04,good
-6515.0,-95.0,19.0,134.0,6205.0,9.63045634920635,-2129.0,-152.0,15.0,181.0,2184.0,17.75966486855159,-3150.0,-1139.0,-1022.0,-905.0,890.0,-1020.4394763764881,M03,OP04,good
-2664.0,-56.0,15.0,81.0,2279.0,9.329351380813954,-4173.0,-87.0,15.0,119.0,3355.0,16.92083030523256,-2201.0,-1102.0,-1026.0,-940.0,64.0,-1022.3556958575581,M03,OP04,good
-5135.0,-91.0,19.0,122.0,4364.0,10.132727915846457,-2996.0,-140.0,17.0,175.0,3611.0,18.626384104330707,-2252.0,-1157.0,-1024.0,-882.0,488.0,-1019.4464812992126,M03,OP04,good
-6775.0,-95.0,19.0,136.0,6410.0,9.5699921875,-2236.0,-152.0,15.0,179.0,2156.0,17.9295234375,-3047.0,-1153.0,-1024.0,-890.0,733.0,-1020.2566328125,M03,OP04,good
-3132.0,-68.0,17.0,93.0,2190.0,9.047431945800781,-3948.0,-93.0,13.0,126.0,4776.0,17.690277099609375,-2297.0,-1100.0,-1022.0,-948.0,70.0,-1022.323844909668,M03,OP04,good
-7161.0,-89.0,17.0,122.0,6400.0,10.090625,-2906.0,-136.0,17.0,169.0,2773.0,18.5725234375,-2859.0,-1155.0,-1026.0,-882.0,1069.0,-1020.0835,M03,OP04,good
-2847.0,-97.0,15.0,128.0,2453.0,9.216773248487904,-3757.0,-70.0,13.0,111.0,2894.0,18.680742817540324,-2094.0,-1093.0,-1018.0,-952.0,23.0,-1020.4207015498991,M03,OP04,good
-2309.0,-99.0,19.0,130.0,2461.0,9.674324035644531,-2242.0,-91.0,17.0,130.0,2590.0,19.589996337890625,-2240.0,-1118.0,-1022.0,-925.0,165.0,-1020.7849197387695,M03,OP04,good
-6839.0,-85.0,19.0,119.0,6453.0,10.534117683531745,-2603.0,-124.0,15.0,160.0,2613.0,18.399700830853174,-3712.0,-1157.0,-1026.0,-884.0,1266.0,-1019.9900483630952,M03,OP04,good
-2824.0,-115.0,19.0,146.0,2775.0,9.600166320800781,-2865.0,-87.0,15.0,122.0,3058.0,17.229957580566406,-2254.0,-1108.0,-1020.0,-935.0,15.0,-1020.3085403442383,M03,OP04,good
-6273.0,-95.0,17.0,132.0,5492.0,9.425122457837302,-2315.0,-134.0,13.0,165.0,2726.0,17.76867869543651,-2687.0,-1141.0,-1022.0,-899.0,845.0,-1020.0746450272817,M03,OP04,good
-2299.0,-124.0,21.0,160.0,2293.0,10.685600701279528,-2184.0,-134.0,23.0,181.0,2301.0,23.132181963582678,-2219.0,-1143.0,-1020.0,-901.0,136.0,-1021.0046905757874,M03,OP04,good
-2092.0,-66.0,17.0,97.0,2229.0,10.87556902066929,-2332.0,-68.0,19.0,111.0,2613.0,21.99500184547244,-2014.0,-1089.0,-1022.0,-952.0,19.0,-1020.4635672982283,M03,OP04,good
-2715.0,-193.0,21.0,228.0,2600.0,9.855207308070867,-2371.0,-113.0,19.0,158.0,2779.0,22.809370386318896,-2352.0,-1145.0,-1022.0,-899.0,165.0,-1020.9796075295276,M03,OP04,good
-2285.0,-89.0,19.0,122.0,2379.0,10.557034400201612,-3131.0,-78.0,19.0,121.0,2361.0,20.810791015625,-2020.0,-1102.0,-1022.0,-938.0,-44.0,-1019.945564516129,M03,OP04,good
-2922.0,-111.0,19.0,142.0,2256.0,9.698951721191406,-2510.0,-87.5,13.0,122.0,2621.0,17.176040649414062,-2196.0,-1108.0,-1020.0,-935.0,21.0,-1020.1956100463867,M03,OP04,good
-6537.0,-93.0,19.0,126.0,6121.0,9.882143516240157,-2102.0,-136.0,17.0,171.0,2069.0,18.543722317913385,-2356.0,-1153.0,-1022.0,-884.0,901.0,-1019.6963428887796,M03,OP04,good
-2170.0,-132.0,19.0,167.0,2494.0,10.074013986895162,-2233.0,-132.0,23.0,179.0,2190.0,23.34999527469758,-2248.0,-1147.0,-1022.0,-897.0,203.0,-1021.1304655997984,M03,OP04,good
-2508.0,-56.0,17.0,83.0,2115.0,10.121330261230469,-3158.0,-109.0,17.0,150.0,2959.0,19.66374969482422,-1992.0,-1100.0,-1018.0,-952.0,-81.0,-1022.1544036865234,M03,OP04,good
-2221.0,-80.0,17.0,111.0,2281.0,10.542625,-3236.0,-76.0,19.0,121.0,2970.0,22.146890625,-2112.0,-1097.0,-1020.0,-946.0,-15.0,-1020.2420625,M03,OP04,good
-2721.0,-210.0,19.0,244.0,2535.0,8.626071068548388,-2002.0,-128.0,21.0,173.0,2073.0,23.015215473790324,-2428.0,-1153.0,-1022.0,-892.0,97.0,-1021.2208842615927,M03,OP04,good
-2666.0,-218.0,21.0,251.0,2748.0,8.830385703740157,-3335.0,-130.0,21.0,173.0,2184.0,22.870909202755904,-2539.0,-1153.0,-1022.0,-890.0,150.0,-1021.3600362942914,M03,OP04,good
-2408.0,-50.0,13.0,70.0,2358.0,6.14075,-3296.0,-122.0,-1.0,128.0,3164.0,2.055875,-2047.0,-1102.0,-1018.0,-944.0,39.0,-1019.1290234375,M03,OP04,good
-2203.0,-66.0,17.0,99.0,2371.0,10.747254859744094,-2274.0,-66.0,21.0,109.0,2438.0,21.88699557086614,-2057.0,-1089.0,-1022.0,-954.0,-60.0,-1020.2941067913385,M03,OP04,good
-3628.0,-93.0,19.0,130.0,2836.0,9.672371031746032,-2317.0,-150.0,15.0,179.0,2352.0,17.760943700396826,-2209.0,-1145.0,-1022.0,-897.0,396.0,-1020.2772197420635,M03,OP04,good
-2992.0,-60.0,17.0,85.0,2570.0,8.6146484375,-2910.0,-99.0,17.0,128.0,2607.0,13.748745492788462,-2135.0,-1110.0,-1026.0,-935.0,1.0,-1022.2682016225962,M03,OP04,good
-6574.0,-85.0,19.0,119.0,6492.0,10.241564653051181,-3462.0,-134.0,19.0,169.0,2707.0,18.594465120570867,-3246.0,-1155.0,-1026.0,-882.0,1932.0,-1019.9509719488188,M03,OP04,good
-6759.0,-89.0,19.0,124.0,5391.0,10.492971825787402,-2726.0,-130.0,19.0,167.0,2846.0,19.166361651082678,-2529.0,-1159.0,-1026.0,-882.0,1184.0,-1019.8700402928149,M03,OP04,good
-2428.0,-87.0,21.0,109.0,2359.0,9.312770432692307,-3232.0,-103.0,17.0,140.0,3324.0,19.05256159855769,-2252.0,-1104.0,-1020.0,-942.0,142.0,-1022.2493915264423,M03,OP04,good
-2379.0,-87.0,19.0,119.0,2248.0,10.477985051673228,-2668.0,-81.0,19.0,124.0,2443.0,20.904189222440944,-1979.0,-1097.0,-1022.0,-946.0,-50.0,-1020.1134196604331,M03,OP04,good
-2506.0,-119.0,19.0,152.0,2358.0,9.671180725097656,-2277.0,-99.0,17.0,136.0,3494.0,18.752769470214844,-2299.0,-1128.0,-1018.0,-917.0,140.0,-1020.4510269165039,M03,OP04,good
-2098.0,-103.5,17.0,130.0,2359.0,8.285116552337398,-2531.0,-97.0,11.0,124.0,2332.0,13.565127985264228,-2131.0,-1124.0,-1024.0,-923.0,222.0,-1021.271897230691,M03,OP04,good
-6463.0,-89.0,17.0,126.0,6785.0,10.286328125,-2736.0,-121.0,19.0,160.0,3023.0,19.4406953125,-3195.0,-1157.0,-1024.0,-882.0,1255.0,-1019.91234375,M03,OP04,good
-2287.0,-87.0,19.0,117.0,2311.0,10.289585383858268,-2110.0,-81.0,19.0,124.0,2037.0,20.82146592027559,-2020.0,-1097.0,-1022.0,-946.0,-87.0,-1020.1148037647638,M03,OP04,good
-2514.0,-113.0,19.0,144.0,2260.0,9.751373291015625,-2650.0,-83.0,13.0,121.0,3078.0,16.99072265625,-2092.0,-1108.0,-1020.0,-935.0,52.0,-1020.3252487182617,M03,OP04,good
-2422.0,-91.0,17.0,119.0,2348.0,8.605153481791339,-2779.0,-89.0,11.0,117.0,2387.0,13.441067913385826,-2158.0,-1118.0,-1022.0,-929.0,132.0,-1021.3247108759842,M03,OP04,good
-2947.0,-95.0,15.0,126.0,2426.0,9.30378181703629,-2984.0,-72.0,13.0,113.0,2719.0,18.382521106350808,-1989.0,-1097.0,-1020.0,-946.0,-15.0,-1020.5698005922379,M03,OP04,good
-2400.0,-66.0,13.0,93.0,2363.0,8.5492421875,-3529.0,-107.0,15.0,130.0,4384.0,14.22003125,-2225.0,-1114.0,-1026.0,-931.0,-11.0,-1022.9074765625,M03,OP04,good
-2767.0,-117.0,19.0,150.0,2393.0,9.491011011318898,-3029.0,-95.0,17.0,134.0,3027.0,18.8923858882874,-2219.0,-1122.0,-1020.0,-921.0,25.0,-1020.3650498277559,M03,OP04,good
-3410.0,-121.0,19.0,142.0,2652.0,6.8937333333333335,-3275.0,-173.0,7.0,197.0,2754.0,13.102108333333334,-2806.0,-1188.0,-1011.0,-868.0,214.0,-1021.8673083333333,M03,OP04,bad
-2787.0,-132.0,21.0,171.0,2318.0,6.76272301457818,-2896.0,-150.0,9.0,189.0,3220.0,17.341990772415485,-2307.0,-1157.0,-1018.0,-909.0,527.0,-1020.6225110959073,M03,OP04,bad
-2022.0,-19.0,21.0,44.0,2004.0,14.262780230978262,-1456.0,-25.0,19.0,68.0,1639.0,21.897291100543477,-1912.0,-1044.0,-1020.0,-997.0,-163.0,-1020.544284986413,M03,OP05,good
-2162.0,-11.0,19.0,39.0,2219.0,13.619037828947368,-3043.0,-23.0,17.0,58.0,2713.0,18.19564658717105,-1992.0,-1048.0,-1022.0,-997.0,-179.0,-1022.1423468338816,M03,OP05,good
-2365.0,-148.0,21.0,175.0,2418.0,11.69403545673077,-2117.0,-78.0,19.0,122.0,2121.0,21.47999298878205,-2272.0,-1116.0,-1022.0,-931.0,25.0,-1021.2553585737179,M03,OP05,good
-2678.0,-17.0,15.0,37.0,2260.0,8.880938555743244,-3111.0,-70.0,0.0,74.0,2929.0,0.5547402871621622,-2002.0,-1075.0,-1020.0,-964.0,-142.0,-1019.675121410473,M03,OP05,good
-2035.0,-21.0,21.0,44.0,2143.0,13.95751953125,-1852.0,-29.0,19.0,72.0,1873.0,21.779541015625,-1928.0,-1048.0,-1020.0,-995.0,-109.0,-1020.7246759588069,M03,OP05,good
-2274.0,-128.0,19.0,140.0,2318.0,8.506578947368421,-2586.0,-105.0,11.0,128.0,2129.0,12.93737150493421,-2303.0,-1141.0,-1020.0,-899.0,298.0,-1020.881193462171,M03,OP05,good
-5774.0,-7.0,21.0,39.0,5319.0,15.280739524147727,-3025.0,-40.0,15.0,72.0,2080.0,16.502752130681817,-2441.0,-1050.0,-1020.0,-987.0,1214.0,-1019.97265625,M03,OP05,good
-5707.0,-7.0,21.0,37.0,5399.0,15.478093927556818,-1540.0,-48.0,17.0,81.0,1350.0,17.169078480113637,-2461.0,-1046.0,-1020.0,-993.0,1321.0,-1019.6118386008523,M03,OP05,good
-4790.0,-17.0,21.0,44.0,4491.0,14.525095385174419,-2473.0,-50.0,15.0,83.0,1817.0,16.679278706395348,-3265.0,-1054.0,-1020.0,-983.0,1237.0,-1019.9447447311046,M03,OP05,good
-3499.0,-11.0,21.0,40.0,2992.0,14.645121729651162,-1991.0,-58.0,15.0,89.0,1657.0,16.073446584302324,-2289.0,-1052.0,-1020.0,-989.0,-163.0,-1020.3070948401163,M03,OP05,good
-2590.0,-11.0,19.0,37.0,2039.0,12.962586805555556,-2182.0,-25.0,11.0,50.0,2670.0,13.182638888888889,-2172.0,-1054.0,-1022.0,-989.0,-58.0,-1021.9320095486111,M03,OP05,good
-7085.0,-11.0,21.0,40.0,6435.0,14.678756359011627,-2119.0,-52.0,15.0,85.0,1616.0,16.7763671875,-2990.0,-1054.0,-1018.0,-985.0,1013.0,-1019.9330032703489,M03,OP05,good
-1821.0,-15.0,7.0,23.0,1762.0,3.465869140625,-1126.0,-35.0,9.0,46.0,1034.0,4.6374755859375,-2010.0,-1056.0,-1032.0,-1009.0,-390.0,-1031.96162109375,M03,OP05,good
-2057.0,-7.0,21.0,37.0,2383.0,14.271354166666667,-1460.0,-25.0,17.0,60.0,1651.0,17.58648003472222,-1885.0,-1042.0,-1020.0,-997.0,-150.0,-1020.2751519097222,M03,OP05,good
-2270.0,-9.0,19.0,37.0,2320.0,13.056749131944445,-2277.0,-21.0,11.0,46.0,2240.0,13.436002604166667,-2104.0,-1054.0,-1022.0,-991.0,-5.0,-1022.5468967013888,M03,OP05,good
-2129.0,-37.0,19.0,52.0,2155.0,11.557506214488637,-1567.0,-58.0,11.0,87.0,1571.0,13.156205610795455,-2028.0,-1059.0,-1022.0,-983.0,-5.0,-1021.4493741122159,M03,OP05,good
-2123.0,-35.0,17.0,54.0,2053.0,11.592588682432432,-1296.0,-87.0,17.0,119.0,2127.0,17.4345703125,-2090.0,-1108.0,-1020.0,-925.0,-64.0,-1020.6826171875,M03,OP05,good
-5826.0,-5.0,21.0,37.0,5010.0,15.802468039772727,-2199.0,-35.0,17.0,68.0,1750.0,17.598899147727273,-2752.0,-1046.0,-1018.0,-993.0,15.0,-1019.4383212002841,M03,OP05,good
-7064.0,-37.0,21.0,56.0,5317.0,13.165638316761363,-2213.0,-60.0,15.0,91.0,2082.0,17.805197975852273,-3154.0,-1056.0,-1018.0,-979.0,894.0,-1019.0384854403409,M03,OP05,good
-1994.0,-25.0,21.0,44.0,2434.0,13.126909722222223,-2086.0,-40.0,15.0,78.0,1994.0,16.197395833333335,-2016.0,-1056.0,-1020.0,-981.0,-58.0,-1020.1245659722222,M03,OP05,good
-2295.0,-9.0,19.0,37.0,2441.0,13.423763020833333,-3119.0,-19.0,15.0,52.0,2846.0,16.654166666666665,-2164.0,-1048.0,-1022.0,-997.0,-17.0,-1022.2351996527777,M03,OP05,good
-1991.0,-21.0,21.0,44.0,2297.0,13.524569424715908,-1419.0,-76.0,17.0,111.0,1639.0,17.363170276988637,-2117.0,-1098.0,-1020.0,-938.0,-13.0,-1020.5801447088069,M03,OP05,good
-2065.0,-56.0,17.0,74.0,2322.0,9.75171558277027,-1702.0,-85.0,11.0,115.0,1752.0,13.555268158783784,-2016.0,-1079.0,-1022.0,-966.0,-46.0,-1021.5343644425676,M03,OP05,good
-2205.0,-7.0,19.0,37.0,2032.0,14.091907848011363,-2108.0,-25.0,17.0,62.0,1477.0,17.582630504261363,-1887.0,-1042.0,-1020.0,-997.0,-152.0,-1020.2138893821023,M03,OP05,good
-1899.0,-21.0,21.0,42.0,2172.0,13.3841796875,-1805.0,-58.0,17.0,93.0,1663.0,17.489453125,-2100.0,-1083.0,-1020.0,-954.0,-46.0,-1020.4091579861112,M03,OP05,good
-2264.0,-62.0,21.0,78.0,2523.0,11.260670731707316,-2336.0,-60.0,17.0,99.0,2539.0,18.511837842987806,-2231.0,-1110.0,-1020.0,-921.0,76.0,-1020.8283870045732,M03,OP05,good
-2184.0,-13.0,17.0,39.0,1963.0,12.961708470394736,-1791.0,-37.0,17.0,74.0,1534.0,17.782020970394736,-1881.0,-1048.0,-1020.0,-995.0,-156.0,-1020.2779091282895,M03,OP05,good
